// classname|model_path|scale_x|scale_y|scale_z|entity_type|box_xmin|box_ymin|box_zmin|box_xmax|box_ymax|box_zmax|noshadow|solidflag|walk_speed|run_speed|speed|lighting|blending|target_sequence|misc_value|no_mip|spawn_sequence|description|color_r|color_g|color_b

// Quake 2
props2_boatphone|models/props/boatphone/tris.md2|1.0|1.0|1.0|general|-5.0|-9.0|-12.0|5.0|9.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A boat phone.|0.0|0.5|0.8
props2_buoy|models/props/buoy/buoy.mdx;models/props/buoy/light.mdx|1.0|1.0|1.0|general|-41.0|-41.0|-75.0|41.0|41.0|75.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A buoy|0.0|0.5|0.8
props2_buoy_animate|models/props/buoya/buoy.mdx;models/props/buoya/light.mdx|1.0|1.0|1.0|general|-41.0|-41.0|-75.0|41.0|41.0|75.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An animated buoy.|0.0|0.5|0.8
props2_buoy_side|models/props/buoyside/buoy.mdx;models/props/buoyside/light.mdx|1.0|1.0|1.0|general|-81.0|-55.0|-64.0|81.0|55.0|64.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A buoy on it's side.|1.0|0.0|0.0
props2_car_animate|models/props/cars/car.mdx;models/props/cars/legs_boss.mdx;models/props/cars/body_boss.mdx;models/props/cars/head_boss.mdx;models/props/cars/legs_chick.mdx;models/props/cars/body_chick.mdx;models/props/cars/head_chick.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A car and actors (Blunt & Nikki Blanco) that animate when trigered.|0.0|0.5|0.8
props2_car_topdown|models/props/car/car_td.md2|1.0|1.0|1.0|general|-50.0|-102.0|-33.0|50.0|102.0|33.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A car with top down, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_car_topup|models/props/car/car_up.md2|1.0|1.0|1.0|general|-50.0|-102.0|-35.0|50.0|102.0|35.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A car with top up, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_chair_conf|models/props/confchair/tris.md2|1.0|1.0|1.0|general|-24.0|-24.0|-32.0|24.0|24.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An pushable chair.|0.0|0.5|0.8
props2_chair_push|models/props/chair/chair.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-26.0|16.0|16.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A pushable chair.|0.0|0.5|0.8
props2_clothesline|models/props/clothes/tris.md2|1.0|1.0|1.0|general|-4.0|-85.0|-25.0|4.0|85.0|25.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A clothes line.|0.0|0.5|0.8
props2_clubchair|models/props/clubchair/tris.md2|1.0|1.0|1.0|general|-32.0|-32.0|-24.0|32.0|32.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A pushable chair.|0.0|0.5|0.8
props2_clubcouch|models/props/clubcouch/tris.md2|1.0|1.0|1.0|general|-32.0|-64.0|-24.0|32.0|64.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A couch, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_deadgal_headless|models/props/dead_fem/body.mdx;models/props/dead_fem/legs.mdx|1.0|1.0|1.0|general|-32.0|-26.0|-7.0|32.0|26.0|7.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An headless female body you can shoot, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_deadguy|models/props/deadguy/body.mdx;models/props/deadguy/head.mdx;models/props/deadguy/legs.mdx|1.0|1.0|1.0|general|-40.0|-27.0|-9.0|40.0|27.0|9.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A dead guy body you can shoot, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_deadguy_underwater|models/props/cementguy/body.mdx;models/props/cementguy/head.mdx;models/props/cementguy/legs.mdx|1.0|1.0|1.0|general|-17.0|-50.0|0.0|13.0|30.0|88.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A drown guy in cement you can shoot, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_fish|models/actors/shrimp/shrimp.mdx|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A shrimp.|0.0|0.5|0.8
props2_fish_spawner||1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Base shrimp spawner, props2_fish_spawner_node  determine possible spawn point.|0.0|0.5|0.8
props2_fish_spawner_node||1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Possible shrimp spawn point for props2_fish_spawner|0.0|0.5|0.8
props2_fish_trigger|models/actors/shrimp/shrimp.mdx|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A shrimp that is spawned when triggered.|0.0|0.5|0.8
props2_flag|models/props/flag/flag1.md2|1.0|1.0|1.0|general|-47.0|-6.0|-100.0|47.0|6.0|100.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A flag, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_gargoyle|models/props/gargoyle/tris.md2|1.0|1.0|1.0|general|-47.0|-22.0|-50.0|47.0|22.0|50.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A stone gargoyle.|0.0|0.5|0.8
props2_helicopter_animate|models/props/helicopter/helicopter.mdx;models/props/helicopter/rotor.mdx;models/props/helicopter/legs.mdx;models/props/helicopter/body.mdx;models/props/helicopter/foot.mdx;models/props/helicopter/head.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A helicopter and actor (Blunt) that animate when trigered.|0.0|0.5|0.8
props2_lighthouse_beam|models/props/litecone/litecone.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-88.0|16.0|16.0|-40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A light house light beam that rotates.|0.0|0.5|0.8
props2_lunch|models/props/lunch_set/tris.md2|1.0|1.0|1.0|general|-10.0|-7.0|-5.0|10.0|7.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A lunch.|0.0|0.5|0.8
props2_pinball_machine|models/props/pin1/pinball_m.mdx;models/props/pinball/ball.mdx;models/props/pinball/glass.mdx|1.0|1.0|1.0|general|-42.0|-18.0|-38.0|42.0|18.0|38.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A pinball machine, the bounding box can be rotated in angles of 90 deg and block properly, animate when triggered.|0.0|0.5|0.8
props2_plant_bush|models/props/bush/tris.md2|1.0|1.0|1.0|general|-9.0|-11.0|-32.0|9.0|11.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A bush like plant.|0.0|0.5|0.8
props2_plant_fern|models/props/fern/tris.md2|1.0|1.0|1.0|general|-50.0|-46.0|-40.0|50.0|46.0|40.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A fern plant.|0.0|0.5|0.8
props2_plant_SM|models/props/plants/plant_sm.md2|1.0|1.0|1.0|general|-12.0|-9.0|-20.0|12.0|9.0|20.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A plant small.|0.0|0.5|0.8
props2_plant_XL|models/props/plants/plant_xl.md2|1.0|1.0|1.0|general|-50.0|-46.0|-53.0|50.0|46.0|53.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A plant big.|0.0|0.5|0.8
props2_shelf_metal_A_fall|models/props/shelfmetal1/shelf1.mdx;models/props/shelfmetal1/tanktops.mdx;models/props/shelfmetal1/shelf1.mdx;models/props/shelfmetal1/shelf2.mdx;models/props/shelfmetal1/barre1.mdx;models/props/shelfmetal1/barre2.mdx;models/props/shelfmetal1/barre3.mdx;models/props/shelfmetal1/barre4.mdx;models/props/shelfmetal1/tank_lg1.mdx;models/props/shelfmetal1/tank_lg2.mdx;models/props/shelfmetal1/tank_lg3.mdx;models/props/shelfmetal1/tank_sm.mdx;models/props/shelfmetal1/tank_sm1.mdx;models/props/shelfmetal1/tank_sm2.mdx;models/props/shelfmetal1/barreltops.mdx|1.0|1.0|1.0|general|-60.0|-20.0|-56.0|60.0|20.0|66.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A falling metal shelf, bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_shelf_metal_B_fall|models/props/shelfmetal2/shelf1.mdx;models/props/shelfmetal2/tanktops.mdx;models/props/shelfmetal2/shelf1.mdx;models/props/shelfmetal2/shelf2.mdx;models/props/shelfmetal2/barre1.mdx;models/props/shelfmetal2/barre2.mdx;models/props/shelfmetal2/barre3.mdx;models/props/shelfmetal2/barre4.mdx;models/props/shelfmetal2/cartboard1.mdx;models/props/shelfmetal2/cartboard2.mdx;models/props/shelfmetal2/tank_lg1.mdx;models/props/shelfmetal2/tank_lg2.mdx;models/props/shelfmetal2/tank_sm.mdx;models/props/shelfmetal2/tank_sm1.mdx;models/props/shelfmetal2/tank_sm2.mdx;models/props/shelfmetal2/barreltops.mdx|1.0|1.0|1.0|general|-60.0|-20.0|-56.0|60.0|20.0|66.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Another falling metal shelf, bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props2_sign|models/props/sign/sign.mdx;models/props/sign/bar.mdx|1.0|1.0|1.0|general|-4.0|-44.0|-44.0|4.0|44.0|44.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A bar swingin sign, the bounding box can be rotated in angles of 90 deg and block properly.a|0.0|0.5|0.8
props2_truck_die|models/props/truck/box.mdx;models/props/truck/c4.mdx;models/props/truck/m26y.mdx;models/props/truck/mn3.mdx;models/props/truck/mp1a.mdx;models/props/truck/tires.mdx;models/props/truck/v1a.mdx|1.0|1.0|1.0|general|-61.0|-148.0|-78.0|61.0|148.0|78.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An exploding truck, animated when triggered.|0.0|0.5|0.8
props2_truck_die_TEST||1.0|1.0|1.0|general|-61|-148|-78|61|148|78|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
props2_vaseA|models/props/vase1/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A breakable vase.|0.0|0.5|0.8
props2_vaseB|models/props/vase2/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A breakable vase.|0.0|0.5|0.8
props2_wall_fish|models/props/fish/tris.md2|1.0|1.0|1.0|general|-2.0|-40.0|-12.0|2.0|40.0|12.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A fish on the wall, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props3_barrels_fall_nikki_A|models/props/nikki1/barrel_v4.mdx;models/props/nikki1/top_barrel_v4.mdx|1.0|1.0|1.0|general|-44.0|-60.0|-49.0|44.0|60.0|49.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A set of exploding barrels, must be triggered. This set is used in pv_boss.|0.0|0.5|0.8
props3_barrels_fall_nikki_B|models/props/nikki2/barrel_v4.mdx;models/props/nikki2/top_barrel_v4.mdx|1.0|1.0|1.0|general|-24.0|-48.0|-24.0|24.0|48.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A set of exploding barrels, must be triggered. This set is used in pv_boss.|0.0|0.5|0.8
props3_cash|models/props/cash/cashstack.mdx|1.0|1.0|1.0|general|-12.0|-11.0|-5.0|12.0|11.0|5.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Some cash (model only, not a collectible item).|0.0|0.5|0.8
props3_cash_counter_animate|models/props/bill_counter/cashstack.mdx;models/props/bill_counter/numbers.mdx;models/props/bill_counter/machine.mdx;|1.0|1.0|1.0|general|-12.0|-14.0|-8.0|12.0|18.0|7.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A cash counter machine that animates when triggered.|0.0|0.5|0.8
props3_cut_A_animate|models/props/kpcut1/body.mdx;models/props/kpcut1/legs.mdx;models/props/kpcut1/head.mdx;|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|The boss (Kingpin) sitting on a chair, will animate when triggered.|0.0|0.5|0.8
props3_cut_B_animate|models/props/kpcut2/body.mdx;models/props/kpcut2/legs.mdx;models/props/kpcut2/head.mdx;|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Talking boss (Kingpin), will animate when triggered.|0.0|0.5|0.8
props3_cut_boss_chick_animate|models/props/cutbc/body_chick.mdx;models/props/cutbc/legs_chick.mdx;models/props/cutbc/head_chick.mdx;models/props/cutbc/body.mdx;models/props/cutbc/legs.mdx;models/props/cutbc/head.mdx;models/props/cutbc/cigar.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A boss (Kingpin) and chick (Blunt) that animate on a balcony when trigered.|0.0|0.5|0.8
props3_cut_boss_player_animate|models/props/player/bodyP.mdx;models/props/player/legsP.mdx;models/props/player/headP.mdx;models/props/boss/body_boss.mdx;models/props/boss/legs_boss.mdx;models/props/boss/head_boss.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A boss (Nikki Blanco) and player that animate when trigered.|0.0|0.5|0.8
props3_cut_C_animate|models/props/kpcut3/body.mdx;models/props/kpcut3/legs.mdx;models/props/kpcut3/head.mdx;|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Talking boss (Kingpin), will animate when triggered.|0.0|0.5|0.8
props3_cut_D_animate|models/props/kpcut4/body.mdx;models/props/kpcut4/legs.mdx;models/props/kpcut4/head.mdx;|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Talking boss (Kingpin), will animate when triggered.|0.0|0.5|0.8
props3_cut_final_animate|models/props/finale/body_bossf.mdx;models/props/finale/legs_bossf.mdx;models/props/finale/head_bossf.mdx;models/props/finale/cigarf.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|The final cut scene (thug standing, then sitting on a chair), animated when triggered.|0.0|0.5|0.8
props3_cut_pinball_guy_animate|models/props/kpcut4_pinball/body.mdx;models/props/kpcut4_pinball/head.mdx;models/props/kpcut4_pinball/legs.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A cut scene of a boss (Kingpin) and his pinball machine.|0.0|0.5|0.8
props3_cut_run_to_car_animate|models/props/run_to_car/body_boss.mdx;models/props/run_to_car/legs_boss.mdx;models/props/run_to_car/head_boss.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Nikki Blanco running to a car, animated when triggered.|0.0|0.5|0.8
props3_cut_train_run_animate|models/props/train_jump/bodyP.mdx;models/props/train_jump/legsP.mdx;models/props/train_jump/headP.mdx;|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A player running to a train, will animate when triggered.|0.0|0.5|0.8
props3_cut_truck_driver|models/props/driver/body_driver.mdx;models/props/driver/legs_driver.mdx;models/props/driver/head_driver.mdx;models/props/driver/wheel.mdx|1.0|1.0|1.0|general|-67.0|-16.0|-58.0|0.0|17.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|The guy driving a truck in shipyard cutscene, animate when triggered.|0.0|0.5|0.8
props3_dead_louie|models/props/louie/body.mdx;models/props/louie/head.mdx;models/props/louie/legs.mdx|1.0|1.0|1.0|general|-40.0|-48.0|-14.0|40.0|48.0|14.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A dead Louie body you can shoot.|0.0|0.5|0.8
props3_decanter|models/props/decanter/solid.mdx;models/props/decanter/glass.mdx|1.0|1.0|1.0|general|-3.0|-5.0|-6.0|3.0|5.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A decanter.|0.0|0.5|0.8
props3_deco_fixture|models/props/deco_fixture/deco_fixture.mdx|1.0|1.0|1.0|general|-32.0|-8.0|-58.0|32.0|8.0|58.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A deco fixture.|0.0|0.5|0.8
props3_whiskey_glass|models/props/whiskeyglass/solid.mdx;models/props/whiskeyglass/glass.mdx|1.0|1.0|1.0|general|-2.0|-2.0|-2.0|2.0|2.0|2.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A glass of whiskey.|0.0|0.5|0.8
props_aircon|models/props/aircon/tris.md2|1.0|1.0|1.0|general|-16.0|-16.0|-24.0|16.0|16.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A cool box deluxe.|0.0|0.5|0.8
props_ammocrate_bust|models/props/crate/tris.md2|1.0|1.0|1.0|general|-32.0|-16.0|-8.0|32.0|16.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An ammo crate you may bust with a melee weapon (crowbar or pipe) to get its content, will explose if broken otherwise, the bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props_antenna1a|models/props/antenna/antenna.mdx|1.0|1.0|1.0|general|-28.0|-22.0|-22.0|28.0|22.0|22.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna1b|models/props/ant1b/antenna.mdx|1.0|1.0|1.0|general|-41.0|-33.0|-32.0|41.0|33.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna1c|models/props/ant1c/antenna.mdx|1.0|1.0|1.0|general|-55.0|-44.0|-43.0|55.0|44.0|43.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna2a|models/props/ant2a/antenna.mdx|1.0|1.0|1.0|general|-26.0|-30.0|-22.0|26.0|30.0|22.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna2b|models/props/ant2b/antenna.mdx|1.0|1.0|1.0|general|-38.0|-45.0|-32.0|38.0|45.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna2c|models/props/ant2c/antenna.mdx|1.0|1.0|1.0|general|-50.0|-60.0|-43.0|60.0|50.0|43.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna3a|models/props/ant3a/antenna.mdx|1.0|1.0|1.0|general|-14.0|-2.0|-22.0|14.0|2.0|22.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna3b|models/props/ant3b/antenna.mdx|1.0|1.0|1.0|general|-21.0|-3.0|-33.0|21.0|3.0|33.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_antenna3c|models/props/ant3c/antenna.mdx|1.0|1.0|1.0|general|-28.0|-3.0|-44.0|28.0|3.0|44.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|An antenna.|0.0|0.5|0.8
props_blimp|models/props/blimp/tris.md2|1.0|1.0|1.0|general|-140.0|-40.0|-58.0|140.0|40.0|58.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A moving blimp, trigger to make visible and start moving.|0.0|0.5|0.8
props_chair|models/props/chair/chair.mdx|1.0|1.0|1.0|general|-11.0|-13.0|-26.0|11.0|13.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A chair\n\nskin=models\props\chair\chair1.tga|0.0|0.5|0.8
props_cig_machine|models/props/cigmachine/tris.md2|1.0|1.0|1.0|general|-16.0|-24.0|-32.0|16.0|24.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A cigarette machine, bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props_cola_machine|models/props/vending_mach/tris.md2|1.0|1.0|1.0|general|-16.0|-24.0|-32.0|24.0|32.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A cola machine, bounding box can be rotated in angles of 90 deg and block properly.|0.0|0.5|0.8
props_crate_bust_32|models/props/crate/stillcrate32_1.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Crate can bust and you can push.|0.0|0.5|0.8
props_crate_bust_48|models/props/crate/stillcrate48_1.mdx|1.0|1.0|1.0|general|-24.0|-24.0|-24.0|24.0|24.0|24.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Crate can bust and you can push.|0.0|0.5|0.8
props_crate_bust_64|models/props/crate/stillcrate64_1.mdx|1.0|1.0|1.0|general|-32.0|-32.0|-32.0|32.0|32.0|32.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Pushable crate can bust.|0.0|0.5|0.8
props_extinguisherA|models/pu_icon/exting/ext1.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A breakable extinguisher.|0.0|0.5|0.8
props_extinguisherB|models/pu_icon/exting/ext2.md2|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A breakable extinguisher.|0.0|0.5|0.8
props_fan|models/props/fan/tris.md2|1.0|1.0|1.0|general|-8.0|-12.0|-16.0|8.0|12.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A fan.|0.0|0.5|0.8
props_hydrant|models/props/hydrant/tris.md2|1.0|1.0|1.0|general|-10.0|-10.0|-19.0|10.0|10.0|19.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A hydrant that does jack.|0.0|0.5|0.8
props_mattressA|models/props/mattress/matt.md2|1.0|1.0|1.0|general|-36.0|-28.0|-38.0|36.0|28.0|38.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A mattress.|0.0|0.5|0.8
props_mattressB|models/props/mattress/matt2.md2|1.0|1.0|1.0|general|-8.0|-34.0|-38.0|8.0|34.0|38.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A mattress.|0.0|0.5|0.8
props_mattressC|models/props/mattress/matt3.md2|1.0|1.0|1.0|general|-34.0|-38.0|-8.0|34.0|38.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A mattress.|0.0|0.5|0.8
props_motorcycle|models/props/moto/moto.mdx;models/props/moto/chrome.mdx|1.0|1.0|1.0|general|-60.0|-20.0|-26.0|60.0|20.0|26.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A motorcycle.|0.0|0.5|0.8
props_motorcycle_run|models/props/ride/head.mdx;models/props/ride/moto.mdx;models/props/ride/body.mdx;models/props/ride/legs.mdx;models/props/ride/cigar.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A motorcycle speeding away.|0.0|0.5|0.8
props_motorcycle_runaway|models/props/runaway/head.mdx;models/props/runaway/moto.mdx;models/props/runaway/body.mdx;models/props/runaway/legs.mdx|1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A motorcycle riding in place.|0.0|0.5|0.8
props_phone|models/props/phone/tris.md2|1.0|1.0|1.0|general|-8.0|-8.0|-6.0|8.0|8.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A phone (telephone).|0.0|0.5|0.8
props_radio|models/props/radio/tris.md2|1.0|1.0|1.0|general|-8.0|-12.0|-8.0|8.0|12.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A radio that will take damage and activate triggers on destruction.|0.0|0.5|0.8
props_rat|models/actors/rat/rat.mdx|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A rat.|0.0|0.5|0.8
props_rat_spawner||1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Base rat spawner, props_rat_spawner_node  determine possible spawn point|0.0|0.5|0.8
props_rat_spawner_node||1.0|1.0|1.0|general|-16.0|-16.0|-16.0|16.0|16.0|16.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Possible rat spawn point for 'props_rat_spawner'|0.0|0.5|0.8
props_rat_trigger|models/actors/rat/rat.mdx|1.0|1.0|1.0|general|-12.0|-12.0|0.0|12.0|12.0|10.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A rat that is spawned when triggered.|0.0|0.5|0.8
props_roof_vent|models/props/roof_vent/tris.md2|1.0|1.0|1.0|general|-32.0|-36.0|-48.0|32.0|36.0|48.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A breakable moving roof vent.|0.0|0.5|0.8
props_shelf|models/props/shelf/flametank.mdx;models/props/shelf/pistol.mdx;models/props/shelf/shotgun.mdx;models/props/shelf/sshell.mdx;models/props/shelf/tomgun.mdx|1.0|1.0|1.0|general|-40.0|-85.0|-51.0|40.0|85.0|51.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|The pawn shop shelf.|0.0|0.5|0.8
props_shelfB_fall||1.0|1.0|1.0|general|-65|-13|-51|65|13|51|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
props_shelf_fall||1.0|1.0|1.0|general|-65|-13|-51|65|13|51|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none||0|.5|.8
props_steam_machine||1.0|1.0|1.0|general|-8.0|-8.0|-8.0|8.0|8.0|8.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|A real steam producer, always on, no model|0.0|0.5|0.8
props_tablesetA|models/props/tablesets/set.mdx|1.0|1.0|1.0|general|-26.0|-27.0|-6.0|26.0|27.0|6.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Card-shark table setting.|0.0|0.5|0.8
props_trash|models/props/trash/tris.md2|1.0|1.0|1.0|general|-64.0|-64.0|-4.0|64.0|64.0|4.0|shadow|0|0.0|0.0|0|0|0|0:0|0|0|none|Some trash.|0.0|0.5|0.8
